"","var_name","var_desc","var_type","class"
"6114","hi005e_1_s5","Medicine charges cover",0,"numeric"
"6115","hi005e_1_s6","Dental care charges cover",0,"numeric"
"6116","hi005e_1_s7","Nursing home care charges cover",0,"numeric"
"6117","hi005e_1_s8","In-home care charges cover",0,"numeric"
"6118","hi005e_1_s9","Other charges cover",0,"numeric"
"6119","hi005e_2","Coverage of the health insurance",0,"numeric"
"6120","hi005e_2_s1","Hospitalization charges cover",0,"numeric"
"6121","hi005e_2_s2","Surgery charges cover",0,"numeric"
"6122","hi005e_2_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6123","hi005e_2_s4","Doctor visit charges cover",0,"numeric"
"6124","hi005e_2_s5","Medicine charges cover",0,"numeric"
"6125","hi005e_2_s6","Dental care charges cover",0,"numeric"
"6126","hi005e_2_s7","Nursing home care charges cover",0,"numeric"
"6127","hi005e_2_s8","In-home care charges cover",0,"numeric"
"6128","hi005e_2_s9","Other charges cover",0,"numeric"
"6129","hi005e_3","Coverage of the health insurance",0,"numeric"
"6130","hi005e_3_s1","Hospitalization charges cover",0,"numeric"
"6131","hi005e_3_s2","Surgery charges cover",0,"numeric"
"6132","hi005e_3_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6133","hi005e_3_s4","Doctor visit charges cover",0,"numeric"
"6134","hi005e_3_s5","Medicine charges cover",0,"numeric"
"6135","hi005e_3_s6","Dental care charges cover",0,"numeric"
"6136","hi005e_3_s7","Nursing home care charges cover",0,"numeric"
"6137","hi005e_3_s8","In-home care charges cover",0,"numeric"
"6138","hi005e_3_s9","Other charges cover",0,"numeric"
"6139","hi005e_4","Coverage of the health insurance",0,"numeric"
"6140","hi005e_4_s1","Hospitalization charges cover",0,"numeric"
"6141","hi005e_4_s2","Surgery charges cover",0,"numeric"
"6142","hi005e_4_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6143","hi005e_4_s4","Doctor visit charges cover",0,"numeric"
"6144","hi005e_4_s5","Medicine charges cover",0,"numeric"
"6145","hi005e_4_s6","Dental care charges cover",0,"numeric"
"6146","hi005e_4_s7","Nursing home care charges cover",0,"numeric"
"6147","hi005e_4_s8","In-home care charges cover",0,"numeric"
"6148","hi005e_4_s9","Other charges cover",0,"numeric"
"6149","hi005e_5","Coverage of the health insurance",0,"numeric"
"6150","hi005e_5_s1","Hospitalization charges cover",0,"numeric"
"6151","hi005e_5_s2","Surgery charges cover",0,"numeric"
"6152","hi005e_5_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6153","hi005e_5_s4","Doctor visit charges cover",0,"numeric"
"6154","hi005e_5_s5","Medicine charges cover",0,"numeric"
"6155","hi005e_5_s6","Dental care charges cover",0,"numeric"
"6156","hi005e_5_s7","Nursing home care charges cover",0,"numeric"
"6157","hi005e_5_s8","In-home care charges cover",0,"numeric"
"6158","hi005e_5_s9","Other charges cover",0,"numeric"
"6159","hi005e_6","Coverage of the health insurance",0,"numeric"
"6160","hi005e_6_s1","Hospitalization charges cover",0,"numeric"
"6161","hi005e_6_s2","Surgery charges cover",0,"numeric"
"6162","hi005e_6_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6163","hi005e_6_s4","Doctor visit charges cover",0,"numeric"
"6164","hi005e_6_s5","Medicine charges cover",0,"numeric"
"6165","hi005e_6_s6","Dental care charges cover",0,"numeric"
"6166","hi005e_6_s7","Nursing home care charges cover",0,"numeric"
"6167","hi005e_6_s8","In-home care charges cover",0,"numeric"
"6168","hi005e_6_s9","Other charges cover",0,"numeric"
"6169","hi005e_7","Coverage of the health insurance",0,"numeric"
"6170","hi005e_7_s1","Hospitalization charges cover",0,"numeric"
"6171","hi005e_7_s2","Surgery charges cover",0,"numeric"
"6172","hi005e_7_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6173","hi005e_7_s4","Doctor visit charges cover",0,"numeric"
"6174","hi005e_7_s5","Medicine charges cover",0,"numeric"
"6175","hi005e_7_s6","Dental care charges cover",0,"numeric"
"6176","hi005e_7_s7","Nursing home care charges cover",0,"numeric"
"6177","hi005e_7_s8","In-home care charges cover",0,"numeric"
"6178","hi005e_7_s9","Other charges cover",0,"numeric"
"6179","hi005e_8","Coverage of the health insurance",0,"numeric"
"6180","hi005e_8_s1","Hospitalization charges cover",0,"numeric"
"6181","hi005e_8_s2","Surgery charges cover",0,"numeric"
"6182","hi005e_8_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6183","hi005e_8_s4","Doctor visit charges cover",0,"numeric"
"6184","hi005e_8_s5","Medicine charges cover",0,"numeric"
"6185","hi005e_8_s6","Dental care charges cover",0,"numeric"
"6186","hi005e_8_s7","Nursing home care charges cover",0,"numeric"
"6187","hi005e_8_s8","In-home care charges cover",0,"numeric"
"6188","hi005e_8_s9","Other charges cover",0,"numeric"
"6189","hi005e_9","Coverage of the health insurance",0,"numeric"
"6190","hi005e_9_s1","Hospitalization charges cover",0,"numeric"
"6191","hi005e_9_s2","Surgery charges cover",0,"numeric"
"6192","hi005e_9_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6193","hi005e_9_s4","Doctor visit charges cover",0,"numeric"
"6194","hi005e_9_s5","Medicine charges cover",0,"numeric"
"6195","hi005e_9_s6","Dental care charges cover",0,"numeric"
"6196","hi005e_9_s7","Nursing home care charges cover",0,"numeric"
"6197","hi005e_9_s8","In-home care charges cover",0,"numeric"
"6198","hi005e_9_s9","Other charges cover",0,"numeric"
"6199","hi005e_11","Coverage of the health insurance",0,"numeric"
"6200","hi005e_11_s1","Hospitalization charges cover",0,"numeric"
"6201","hi005e_11_s2","Surgery charges cover",0,"numeric"
"6202","hi005e_11_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6203","hi005e_11_s4","Doctor visit charges cover",0,"numeric"
"6204","hi005e_11_s5","Medicine charges cover",0,"numeric"
"6205","hi005e_11_s6","Dental care charges cover",0,"numeric"
"6206","hi005e_11_s7","Nursing home care charges cover",0,"numeric"
"6207","hi005e_11_s8","In-home care charges cover",0,"numeric"
"6208","hi005e_11_s9","Other charges cover",0,"numeric"
"6209","hi005e_12","Coverage of the health insurance",0,"numeric"
"6210","hi005e_12_s1","Hospitalization charges cover",0,"numeric"
"6211","hi005e_12_s2","Surgery charges cover",0,"numeric"
"6212","hi005e_12_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6213","hi005e_12_s4","Doctor visit charges cover",0,"numeric"
"6214","hi005e_12_s5","Medicine charges cover",0,"numeric"
"6215","hi005e_12_s6","Dental care charges cover",0,"numeric"
"6216","hi005e_12_s7","Nursing home care charges cover",0,"numeric"
"6217","hi005e_12_s8","In-home care charges cover",0,"numeric"
"6218","hi005e_12_s9","Other charges cover",0,"numeric"
"6219","hi005e_13","Coverage of the health insurance",0,"numeric"
"6220","hi005e_13_s1","Hospitalization charges cover",0,"numeric"
"6221","hi005e_13_s2","Surgery charges cover",0,"numeric"
"6222","hi005e_13_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6223","hi005e_13_s4","Doctor visit charges cover",0,"numeric"
"6224","hi005e_13_s5","Medicine charges cover",0,"numeric"
"6225","hi005e_13_s6","Dental care charges cover",0,"numeric"
"6226","hi005e_13_s7","Nursing home care charges cover",0,"numeric"
"6227","hi005e_13_s8","In-home care charges cover",0,"numeric"
"6228","hi005e_13_s9","Other charges cover",0,"numeric"
"6229","hi005e_14","Coverage of the health insurance",0,"numeric"
"6230","hi005e_14_s1","Hospitalization charges cover",0,"numeric"
"6231","hi005e_14_s2","Surgery charges cover",0,"numeric"
"6232","hi005e_14_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6233","hi005e_14_s4","Doctor visit charges cover",0,"numeric"
"6234","hi005e_14_s5","Medicine charges cover",0,"numeric"
"6235","hi005e_14_s6","Dental care charges cover",0,"numeric"
"6236","hi005e_14_s7","Nursing home care charges cover",0,"numeric"
"6237","hi005e_14_s8","In-home care charges cover",0,"numeric"
"6238","hi005e_14_s9","Other charges cover",0,"numeric"
"6239","hi005e_15","Coverage of the health insurance",0,"numeric"
"6240","hi005e_15_s1","Hospitalization charges cover",0,"numeric"
"6241","hi005e_15_s2","Surgery charges cover",0,"numeric"
"6242","hi005e_15_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6243","hi005e_15_s4","Doctor visit charges cover",0,"numeric"
"6244","hi005e_15_s5","Medicine charges cover",0,"numeric"
"6245","hi005e_15_s6","Dental care charges cover",0,"numeric"
"6246","hi005e_15_s7","Nursing home care charges cover",0,"numeric"
"6247","hi005e_15_s8","In-home care charges cover",0,"numeric"
"6248","hi005e_15_s9","Other charges cover",0,"numeric"
"6249","hi005e_16","Coverage of the health insurance",0,"numeric"
"6250","hi005e_16_s1","Hospitalization charges cover",0,"numeric"
"6251","hi005e_16_s2","Surgery charges cover",0,"numeric"
"6252","hi005e_16_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6253","hi005e_16_s4","Doctor visit charges cover",0,"numeric"
"6254","hi005e_16_s5","Medicine charges cover",0,"numeric"
"6255","hi005e_16_s6","Dental care charges cover",0,"numeric"
"6256","hi005e_16_s7","Nursing home care charges cover",0,"numeric"
"6257","hi005e_16_s8","In-home care charges cover",0,"numeric"
"6258","hi005e_16_s9","Other charges cover",0,"numeric"
"6259","hi005e_17","Coverage of the health insurance",0,"numeric"
"6260","hi005e_17_s1","Hospitalization charges cover",0,"numeric"
"6261","hi005e_17_s2","Surgery charges cover",0,"numeric"
"6262","hi005e_17_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6263","hi005e_17_s4","Doctor visit charges cover",0,"numeric"
"6264","hi005e_17_s5","Medicine charges cover",0,"numeric"
"6265","hi005e_17_s6","Dental care charges cover",0,"numeric"
"6266","hi005e_17_s7","Nursing home care charges cover",0,"numeric"
"6267","hi005e_17_s8","In-home care charges cover",0,"numeric"
"6268","hi005e_17_s9","Other charges cover",0,"numeric"
"6269","hi005e_18","Coverage of the health insurance",0,"numeric"
"6270","hi005e_18_s1","Hospitalization charges cover",0,"numeric"
"6271","hi005e_18_s2","Surgery charges cover",0,"numeric"
"6272","hi005e_18_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6273","hi005e_18_s4","Doctor visit charges cover",0,"numeric"
"6274","hi005e_18_s5","Medicine charges cover",0,"numeric"
"6275","hi005e_18_s6","Dental care charges cover",0,"numeric"
"6276","hi005e_18_s7","Nursing home care charges cover",0,"numeric"
"6277","hi005e_18_s8","In-home care charges cover",0,"numeric"
"6278","hi005e_18_s9","Other charges cover",0,"numeric"
"6279","hi005e_19","Coverage of the health insurance",0,"numeric"
"6280","hi005e_19_s1","Hospitalization charges cover",0,"numeric"
"6281","hi005e_19_s2","Surgery charges cover",0,"numeric"
"6282","hi005e_19_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6283","hi005e_19_s4","Doctor visit charges cover",0,"numeric"
"6284","hi005e_19_s5","Medicine charges cover",0,"numeric"
"6285","hi005e_19_s6","Dental care charges cover",0,"numeric"
"6286","hi005e_19_s7","Nursing home care charges cover",0,"numeric"
"6287","hi005e_19_s8","In-home care charges cover",0,"numeric"
"6288","hi005e_19_s9","Other charges cover",0,"numeric"
"6289","hi005e_20","Coverage of the health insurance",0,"numeric"
"6290","hi005e_20_s1","Hospitalization charges cover",0,"numeric"
"6291","hi005e_20_s2","Surgery charges cover",0,"numeric"
"6292","hi005e_20_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6293","hi005e_20_s4","Doctor visit charges cover",0,"numeric"
"6294","hi005e_20_s5","Medicine charges cover",0,"numeric"
"6295","hi005e_20_s6","Dental care charges cover",0,"numeric"
"6296","hi005e_20_s7","Nursing home care charges cover",0,"numeric"
"6297","hi005e_20_s8","In-home care charges cover",0,"numeric"
"6298","hi005e_20_s9","Other charges cover",0,"numeric"
"6299","hi005e_21","Coverage of the health insurance",0,"numeric"
"6300","hi005e_21_s1","Hospitalization charges cover",0,"numeric"
"6301","hi005e_21_s2","Surgery charges cover",0,"numeric"
"6302","hi005e_21_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6303","hi005e_21_s4","Doctor visit charges cover",0,"numeric"
"6304","hi005e_21_s5","Medicine charges cover",0,"numeric"
"6305","hi005e_21_s6","Dental care charges cover",0,"numeric"
"6306","hi005e_21_s7","Nursing home care charges cover",0,"numeric"
"6307","hi005e_21_s8","In-home care charges cover",0,"numeric"
"6308","hi005e_21_s9","Other charges cover",0,"numeric"
"6309","hi005e_22","Coverage of the health insurance",0,"numeric"
"6310","hi005e_22_s1","Hospitalization charges cover",0,"numeric"
"6311","hi005e_22_s2","Surgery charges cover",0,"numeric"
"6312","hi005e_22_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6313","hi005e_22_s4","Doctor visit charges cover",0,"numeric"
"6314","hi005e_22_s5","Medicine charges cover",0,"numeric"
"6315","hi005e_22_s6","Dental care charges cover",0,"numeric"
"6316","hi005e_22_s7","Nursing home care charges cover",0,"numeric"
"6317","hi005e_22_s8","In-home care charges cover",0,"numeric"
"6318","hi005e_22_s9","Other charges cover",0,"numeric"
"6319","hi005e_23","Coverage of the health insurance",0,"numeric"
"6320","hi005e_23_s1","Hospitalization charges cover",0,"numeric"
"6321","hi005e_23_s2","Surgery charges cover",0,"numeric"
"6322","hi005e_23_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6323","hi005e_23_s4","Doctor visit charges cover",0,"numeric"
"6324","hi005e_23_s5","Medicine charges cover",0,"numeric"
"6325","hi005e_23_s6","Dental care charges cover",0,"numeric"
"6326","hi005e_23_s7","Nursing home care charges cover",0,"numeric"
"6327","hi005e_23_s8","In-home care charges cover",0,"numeric"
"6328","hi005e_23_s9","Other charges cover",0,"numeric"
"6329","hi005e_25","Coverage of the health insurance",0,"numeric"
"6330","hi005e_25_s1","Hospitalization charges cover",0,"numeric"
"6331","hi005e_25_s2","Surgery charges cover",0,"numeric"
"6332","hi005e_25_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6333","hi005e_25_s4","Doctor visit charges cover",0,"numeric"
"6334","hi005e_25_s5","Medicine charges cover",0,"numeric"
"6335","hi005e_25_s6","Dental care charges cover",0,"numeric"
"6336","hi005e_25_s7","Nursing home care charges cover",0,"numeric"
"6337","hi005e_25_s8","In-home care charges cover",0,"numeric"
"6338","hi005e_25_s9","Other charges cover",0,"numeric"
"6339","hi005e_34","Coverage of the health insurance",0,"numeric"
"6340","hi005e_34_s1","Hospitalization charges cover",0,"numeric"
"6341","hi005e_34_s2","Surgery charges cover",0,"numeric"
"6342","hi005e_34_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6343","hi005e_34_s4","Doctor visit charges cover",0,"numeric"
"6344","hi005e_34_s5","Medicine charges cover",0,"numeric"
"6345","hi005e_34_s6","Dental care charges cover",0,"numeric"
"6346","hi005e_34_s7","Nursing home care charges cover",0,"numeric"
"6347","hi005e_34_s8","In-home care charges cover",0,"numeric"
"6348","hi005e_34_s9","Other charges cover",0,"numeric"
"6349","hi005e_35","Coverage of the health insurance",0,"numeric"
"6350","hi005e_35_s1","Hospitalization charges cover",0,"numeric"
"6351","hi005e_35_s2","Surgery charges cover",0,"numeric"
"6352","hi005e_35_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6353","hi005e_35_s4","Doctor visit charges cover",0,"numeric"
"6354","hi005e_35_s5","Medicine charges cover",0,"numeric"
"6355","hi005e_35_s6","Dental care charges cover",0,"numeric"
"6356","hi005e_35_s7","Nursing home care charges cover",0,"numeric"
"6357","hi005e_35_s8","In-home care charges cover",0,"numeric"
"6358","hi005e_35_s9","Other charges cover",0,"numeric"
"6359","hi005f","Coverage of the health insurance",0,"numeric"
"6360","hi005f_s1","Hospitalization charges cover",0,"numeric"
"6361","hi005f_s2","Surgery charges cover",0,"numeric"
"6362","hi005f_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6363","hi005f_s4","Doctor visit charges cover",0,"numeric"
"6364","hi005f_s5","Medicine charges cover",0,"numeric"
"6365","hi005f_s6","Dental care charges cover",0,"numeric"
"6366","hi005f_s7","Nursing home care charges cover",0,"numeric"
"6367","hi005f_s8","In-home care charges cover",0,"numeric"
"6368","hi005f_s9","Other charges cover",0,"numeric"
"6369","hi005g","Coverage of the health insurance",0,"numeric"
"6370","hi005g_s1","Hospitalization charges cover",0,"numeric"
"6371","hi005g_s2","Surgery charges cover",0,"numeric"
"6372","hi005g_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6373","hi005g_s4","Doctor visit charges cover",0,"numeric"
"6374","hi005g_s5","Medicine charges cover",0,"numeric"
"6375","hi005g_s6","Dental care charges cover",0,"numeric"
"6376","hi005g_s7","Nursing home care charges cover",0,"numeric"
"6377","hi005g_s8","In-home care charges cover",0,"numeric"
"6378","hi005g_s9","Other charges cover",0,"numeric"
"6379","hi005h","Coverage of the health insurance",0,"numeric"
"6380","hi005h_s1","Hospitalization charges cover",0,"numeric"
"6381","hi005h_s2","Surgery charges cover",0,"numeric"
"6382","hi005h_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6383","hi005h_s4","Doctor visit charges cover",0,"numeric"
"6384","hi005h_s5","Medicine charges cover",0,"numeric"
"6385","hi005h_s6","Dental care charges cover",0,"numeric"
"6386","hi005h_s7","Nursing home care charges cover",0,"numeric"
"6387","hi005h_s8","In-home care charges cover",0,"numeric"
"6388","hi005h_s9","Other charges cover",0,"numeric"
"6389","hi005i","Coverage of the health insurance",0,"numeric"
"6390","hi005i_s1","Hospitalization charges cover",0,"numeric"
"6391","hi005i_s2","Surgery charges cover",0,"numeric"
"6392","hi005i_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6393","hi005i_s4","Doctor visit charges cover",0,"numeric"
"6394","hi005i_s5","Medicine charges cover",0,"numeric"
"6395","hi005i_s6","Dental care charges cover",0,"numeric"
"6396","hi005i_s7","Nursing home care charges cover",0,"numeric"
"6397","hi005i_s8","In-home care charges cover",0,"numeric"
"6398","hi005i_s9","Other charges cover",0,"numeric"
"6399","hi005j","Coverage of the health insurance",0,"numeric"
"6400","hi005j_s1","Hospitalization charges cover",0,"numeric"
"6401","hi005j_s2","Surgery charges cover",0,"numeric"
"6402","hi005j_s3","Tests (x-ray, ct scan, mri, urine etc.) charges cover",0,"numeric"
"6403","hi005j_s4","Doctor visit charges cover",0,"numeric"
"6404","hi005j_s5","Medicine charges cover",0,"numeric"
"6405","hi005j_s6","Dental care charges cover",0,"numeric"
"6406","hi005j_s7","Nursing home care charges cover",0,"numeric"
"6407","hi005j_s8","In-home care charges cover",0,"numeric"
"6408","hi005j_s9","Other charges cover",0,"numeric"
"6409","hi005a_other","Coverage of the health insurance-other",1,"character"
"6410","hi005b_other","Coverage of the health insurance-other",1,"character"
"6411","hi005c_other","Coverage of the health insurance-other",1,"character"
"6412","hi005d_other","Coverage of the health insurance-other",1,"character"
"6413","hi005e_other_1","Coverage of the health insurance-other",1,"character"
"6414","hi005e_other_2","Coverage of the health insurance-other",1,"character"
"6415","hi005e_other_3","Coverage of the health insurance-other",1,"character"
"6416","hi005e_other_4","Coverage of the health insurance-other",1,"character"
"6417","hi005e_other_5","Coverage of the health insurance-other",1,"character"
"6418","hi005e_other_6","Coverage of the health insurance-other",1,"character"
"6419","hi005e_other_7","Coverage of the health insurance-other",1,"character"
"6420","hi005e_other_8","Coverage of the health insurance-other",1,"character"
"6421","hi005e_other_9","Coverage of the health insurance-other",1,"character"
"6422","hi005e_other_11","Coverage of the health insurance-other",1,"character"
"6423","hi005e_other_12","Coverage of the health insurance-other",1,"character"
"6424","hi005e_other_13","Coverage of the health insurance-other",1,"character"
"6425","hi005e_other_14","Coverage of the health insurance-other",1,"character"
"6426","hi005e_other_15","Coverage of the health insurance-other",1,"character"
"6427","hi005e_other_16","Coverage of the health insurance-other",1,"character"
"6428","hi005e_other_17","Coverage of the health insurance-other",1,"character"
"6429","hi005e_other_18","Coverage of the health insurance-other",1,"character"
"6430","hi005e_other_19","Coverage of the health insurance-other",1,"character"
"6431","hi005e_other_20","Coverage of the health insurance-other",1,"character"
"6432","hi005e_other_21","Coverage of the health insurance-other",1,"character"
"6433","hi005e_other_22","Coverage of the health insurance-other",1,"character"
"6434","hi005e_other_23","Coverage of the health insurance-other",1,"character"
"6435","hi005e_other_25","Coverage of the health insurance-other",1,"character"
"6436","hi005e_other_34","Coverage of the health insurance-other",1,"character"
"6437","hi005e_other_35","Coverage of the health insurance-other",1,"character"
"6438","hi005f_other","Coverage of the health insurance-other",1,"character"
"6439","hi005g_other","Coverage of the health insurance-other",1,"character"
"6440","hi005h_other","Coverage of the health insurance-other",1,"character"
"6441","hi005i_other","Coverage of the health insurance-other",1,"character"
"6442","hi005j_other","Coverage of the health insurance-other",1,"character"
"6443","hi006a_month","Month of purchasing health insurance",0,"numeric"
"6444","hi006b_month","Month of purchasing health insurance",0,"numeric"
"6445","hi006c_month","Month of purchasing health insurance",0,"numeric"
"6446","hi006d_month","Month of purchasing health insurance",0,"numeric"
"6447","hi006e_month_1","Month of purchasing health insurance",0,"numeric"
"6448","hi006e_month_2","Month of purchasing health insurance",0,"numeric"
"6449","hi006e_month_3","Month of purchasing health insurance",0,"numeric"
"6450","hi006e_month_4","Month of purchasing health insurance",0,"numeric"
"6451","hi006e_month_5","Month of purchasing health insurance",0,"numeric"
"6452","hi006e_month_6","Month of purchasing health insurance",0,"numeric"
"6453","hi006e_month_7","Month of purchasing health insurance",0,"numeric"
"6454","hi006e_month_8","Month of purchasing health insurance",0,"numeric"
"6455","hi006e_month_9","Month of purchasing health insurance",0,"numeric"
"6456","hi006e_month_11","Month of purchasing health insurance",0,"numeric"
"6457","hi006e_month_12","Month of purchasing health insurance",0,"numeric"
"6458","hi006e_month_13","Month of purchasing health insurance",0,"numeric"
"6459","hi006e_month_14","Month of purchasing health insurance",0,"numeric"
"6460","hi006e_month_15","Month of purchasing health insurance",0,"numeric"
"6461","hi006e_month_16","Month of purchasing health insurance",0,"numeric"
"6462","hi006e_month_17","Month of purchasing health insurance",0,"numeric"
"6463","hi006e_month_18","Month of purchasing health insurance",0,"numeric"
"6464","hi006e_month_19","Month of purchasing health insurance",0,"numeric"
"6465","hi006e_month_20","Month of purchasing health insurance",0,"numeric"
"6466","hi006e_month_21","Month of purchasing health insurance",0,"numeric"
"6467","hi006e_month_22","Month of purchasing health insurance",0,"numeric"
"6468","hi006e_month_23","Month of purchasing health insurance",0,"numeric"
"6469","hi006e_month_25","Month of purchasing health insurance",0,"numeric"
"6470","hi006f_month","Month of purchasing health insurance",0,"numeric"
"6471","hi006g_month","Month of purchasing health insurance",0,"numeric"
"6472","hi006h_month","Month of purchasing health insurance",0,"numeric"
"6473","hi006i_month","Month of purchasing health insurance",0,"numeric"
"6474","hi006j_month","Month of purchasing health insurance",0,"numeric"
"6475","hi006a_year","Year of purchasing the health insurance",0,"numeric"
"6476","hi006b_year","Year of purchasing the health insurance",0,"numeric"
"6477","hi006c_year","Year of purchasing the health insurance",0,"numeric"
"6478","hi006d_year","Year of purchasing the health insurance",0,"numeric"
"6479","hi006e_year_1","Year of purchasing the health insurance",0,"numeric"
"6480","hi006e_year_2","Year of purchasing the health insurance",0,"numeric"
"6481","hi006e_year_3","Year of purchasing the health insurance",0,"numeric"
"6482","hi006e_year_4","Year of purchasing the health insurance",0,"numeric"
"6483","hi006e_year_5","Year of purchasing the health insurance",0,"numeric"
"6484","hi006e_year_6","Year of purchasing the health insurance",0,"numeric"
"6485","hi006e_year_7","Year of purchasing the health insurance",0,"numeric"
"6486","hi006e_year_8","Year of purchasing the health insurance",0,"numeric"
"6487","hi006e_year_9","Year of purchasing the health insurance",0,"numeric"
"6488","hi006e_year_11","Year of purchasing the health insurance",0,"numeric"
"6489","hi006e_year_12","Year of purchasing the health insurance",0,"numeric"
"6490","hi006e_year_13","Year of purchasing the health insurance",0,"numeric"
"6491","hi006e_year_14","Year of purchasing the health insurance",0,"numeric"
"6492","hi006e_year_15","Year of purchasing the health insurance",0,"numeric"
"6493","hi006e_year_16","Year of purchasing the health insurance",0,"numeric"
"6494","hi006e_year_17","Year of purchasing the health insurance",0,"numeric"
"6495","hi006e_year_18","Year of purchasing the health insurance",0,"numeric"
"6496","hi006e_year_19","Year of purchasing the health insurance",0,"numeric"
"6497","hi006e_year_20","Year of purchasing the health insurance",0,"numeric"
"6498","hi006e_year_21","Year of purchasing the health insurance",0,"numeric"
"6499","hi006e_year_22","Year of purchasing the health insurance",0,"numeric"
"6500","hi006e_year_23","Year of purchasing the health insurance",0,"numeric"
"6501","hi006e_year_25","Year of purchasing health insurance",0,"numeric"
"6502","hi006f_year","Year of purchasing the health insurance",0,"numeric"
"6503","hi006g_year","Year of purchasing the health insurance",0,"numeric"
"6504","hi006h_year","Year of purchasing the health insurance",0,"numeric"
"6505","hi006i_year","Year of purchasing the health insurance",0,"numeric"
"6506","hi006j_year","Year of purchasing the health insurance",0,"numeric"
"6507","hi007a_month","Month of benifits of health insurance begin",0,"numeric"
"6508","hi007b_month","Month of benifits of health insurance begin",0,"numeric"
"6509","hi007c_month","Month of benifits of health insurance begin",0,"numeric"
"6510","hi007d_month","Month of benifits of health insurance begin",0,"numeric"
"6511","hi007e_month_1","Month of benifits of health insurance begin",0,"numeric"
"6512","hi007e_month_2","Month of benifits of health insurance begin",0,"numeric"
"6513","hi007e_month_3","Month of benifits of health insurance begin",0,"numeric"
"6514","hi007e_month_4","Month of benifits of health insurance begin",0,"numeric"
"6515","hi007e_month_5","Month of benifits of health insurance begin",0,"numeric"
"6516","hi007e_month_6","Month of benifits of health insurance begin",0,"numeric"
"6517","hi007e_month_7","Month of benifits of health insurance begin",0,"numeric"
"6518","hi007e_month_8","Month of benifits of health insurance begin",0,"numeric"
"6519","hi007e_month_9","Month of benifits of health insurance begin",0,"numeric"
"6520","hi007e_month_11","Month of benifits of health insurance begin",0,"numeric"
"6521","hi007e_month_12","Month of benifits of health insurance begin",0,"numeric"
"6522","hi007e_month_13","Month of benifits of health insurance begin",0,"numeric"
"6523","hi007e_month_14","Month of benifits of health insurance begin",0,"numeric"
"6524","hi007e_month_15","Month of benifits of health insurance begin",0,"numeric"
"6525","hi007e_month_16","Month of benifits of health insurance begin",0,"numeric"
"6526","hi007e_month_17","Month of benifits of health insurance begin",0,"numeric"
"6527","hi007e_month_18","Month of benifits of health insurance begin",0,"numeric"
"6528","hi007e_month_19","Month of benifits of health insurance begin",0,"numeric"
"6529","hi007e_month_20","Month of benifits of health insurance begin",0,"numeric"
"6530","hi007e_month_21","Month of benifits of health insurance begin",0,"numeric"
"6531","hi007e_month_22","Month of benifits of health insurance begin",0,"numeric"
"6532","hi007e_month_23","Month of benifits of health insurance begin",0,"numeric"
"6533","hi007e_month_25","Month of benifits of health insurance begin",0,"numeric"
"6534","hi007f_month","Month of benifits of health insurance begin",0,"numeric"
"6535","hi007g_month","Month of benifits of health insurance begin",0,"numeric"
"6536","hi007h_month","Month of benifits of health insurance begin",0,"numeric"
"6537","hi007i_month","Month of benifits of health insurance begin",0,"numeric"
"6538","hi007j_month","Month of benifits of health insurance begin",0,"numeric"
