"","var_name","var_desc","var_type","class","var_labels","var_levels"
"1739","cv014as4","Servant and his/her family, living in this household",0,"haven_labelled;vctrs_vctr;double","0 No",0
"1740","cv014as4","Servant and his/her family, living in this household",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"1741","cv015","Caste or tribe",0,"haven_labelled;vctrs_vctr;double","1 Caste (specify) CV015_caste",1
"1742","cv015","Caste or tribe",0,"haven_labelled;vctrs_vctr;double","2 Tribe (specify)  CV015_tribe",2
"1743","cv015","Caste or tribe",0,"haven_labelled;vctrs_vctr;double","3 No caste/tribe",3
"1744","cv016","Does HH head belong to SC/ST/OBC or none ",0,"haven_labelled;vctrs_vctr;double","1 Scheduled caste",1
"1745","cv016","Does HH head belong to SC/ST/OBC or none ",0,"haven_labelled;vctrs_vctr;double","2 Scheduled tribe",2
"1746","cv016","Does HH head belong to SC/ST/OBC or none ",0,"haven_labelled;vctrs_vctr;double","3 Other backward class (OBC)",3
"1747","cv016","Does HH head belong to SC/ST/OBC or none ",0,"haven_labelled;vctrs_vctr;double","4 None of them",4
"1748","cv017","Religion of the HH head",0,"haven_labelled;vctrs_vctr;double","1 None",1
"1749","cv017","Religion of the HH head",0,"haven_labelled;vctrs_vctr;double","2 Hindu",2
"1750","cv017","Religion of the HH head",0,"haven_labelled;vctrs_vctr;double","3 Muslim",3
"1751","cv017","Religion of the HH head",0,"haven_labelled;vctrs_vctr;double","4 Christian",4
"1752","cv017","Religion of the HH head",0,"haven_labelled;vctrs_vctr;double","5 Sikh",5
"1753","cv017","Religion of the HH head",0,"haven_labelled;vctrs_vctr;double","6 Buddhist/ Neo-Buddhist",6
"1754","cv017","Religion of the HH head",0,"haven_labelled;vctrs_vctr;double","7 Jain",7
"1755","cv017","Religion of the HH head",0,"haven_labelled;vctrs_vctr;double","8 Jewish",8
"1756","cv017","Religion of the HH head",0,"haven_labelled;vctrs_vctr;double","9 Parsi/Zoroastrian",9
"1757","cv017","Religion of the HH head",0,"haven_labelled;vctrs_vctr;double","10 Other",10
"1758","cv018","Has any HH member died in last two years?",0,"haven_labelled;vctrs_vctr;double","1 Yes CV018_number",1
"1759","cv018","Has any HH member died in last two years?",0,"haven_labelled;vctrs_vctr;double","2 No",2
"1760","cv018_number","Number of deaths in last 2 years",0,"numeric",NA,NA
"1761","cv021_1","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","1 Spouse",1
"1762","cv021_1","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","2 Son/daughter (Biological)",2
"1763","cv021_1","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","3 Son/Daughter (Adopted/Foster/Step)",3
"1764","cv021_1","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","4 Son-in-law or daughter-in-law",4
"1765","cv021_1","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","5 Grandchild",5
"1766","cv021_1","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","6 Parent",6
"1767","cv021_1","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","7 Parent-in-law",7
"1768","cv021_1","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","8 Brother or sister",8
"1769","cv021_1","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","9 Brother-in-law or sister-in-law",9
"1770","cv021_1","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","10 Niece or nephew",10
"1771","cv021_1","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","11 Grandparents",11
"1772","cv021_1","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","12 Live-in partner",12
"1773","cv021_1","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","13 Other relative",13
"1774","cv021_1","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","14 Others, not related",14
"1775","cv021_2","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","1 Spouse",1
"1776","cv021_2","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","2 Son/daughter (Biological)",2
"1777","cv021_2","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","3 Son/Daughter (Adopted/Foster/Step)",3
"1778","cv021_2","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","4 Son-in-law or daughter-in-law",4
"1779","cv021_2","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","5 Grandchild",5
"1780","cv021_2","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","6 Parent",6
"1781","cv021_2","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","7 Parent-in-law",7
"1782","cv021_2","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","8 Brother or sister",8
"1783","cv021_2","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","9 Brother-in-law or sister-in-law",9
"1784","cv021_2","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","10 Niece or nephew",10
"1785","cv021_2","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","11 Grandparents",11
"1786","cv021_2","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","12 Live-in partner",12
"1787","cv021_2","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","13 Other relative",13
"1788","cv021_2","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","14 Others, not related",14
"1789","cv021_3","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","1 Spouse",1
"1790","cv021_3","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","2 Son/daughter (Biological)",2
"1791","cv021_3","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","3 Son/Daughter (Adopted/Foster/Step)",3
"1792","cv021_3","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","4 Son-in-law or daughter-in-law",4
"1793","cv021_3","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","5 Grandchild",5
"1794","cv021_3","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","6 Parent",6
"1795","cv021_3","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","7 Parent-in-law",7
"1796","cv021_3","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","8 Brother or sister",8
"1797","cv021_3","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","9 Brother-in-law or sister-in-law",9
"1798","cv021_3","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","10 Niece or nephew",10
"1799","cv021_3","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","11 Grandparents",11
"1800","cv021_3","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","12 Live-in partner",12
"1801","cv021_3","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","13 Other relative",13
"1802","cv021_3","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","14 Others, not related",14
"1803","cv021_4","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","1 Spouse",1
"1804","cv021_4","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","2 Son/daughter (Biological)",2
"1805","cv021_4","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","3 Son/Daughter (Adopted/Foster/Step)",3
"1806","cv021_4","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","4 Son-in-law or daughter-in-law",4
"1807","cv021_4","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","5 Grandchild",5
"1808","cv021_4","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","6 Parent",6
"1809","cv021_4","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","7 Parent-in-law",7
"1810","cv021_4","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","8 Brother or sister",8
"1811","cv021_4","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","9 Brother-in-law or sister-in-law",9
"1812","cv021_4","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","10 Niece or nephew",10
"1813","cv021_4","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","11 Grandparents",11
"1814","cv021_4","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","12 Live-in partner",12
"1815","cv021_4","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","13 Other relative",13
"1816","cv021_4","Relationship of deceased person to household head",0,"haven_labelled;vctrs_vctr;double","14 Others, not related",14
"1817","cv022_1","Age of deceased person",0,"numeric",NA,NA
"1818","cv022_2","Age of deceased person",0,"numeric",NA,NA
"1819","cv022_3","Age of deceased person",0,"numeric",NA,NA
"1820","cv022_4","Age of deceased person",0,"numeric",NA,NA
"1821","cv023_1","Gender of deceased person",0,"haven_labelled;vctrs_vctr;double","1 Male",1
"1822","cv023_1","Gender of deceased person",0,"haven_labelled;vctrs_vctr;double","2 Female",2
"1823","cv023_1","Gender of deceased person",0,"haven_labelled;vctrs_vctr;double","3 Transgender",3
"1824","cv023_2","Gender of deceased person",0,"haven_labelled;vctrs_vctr;double","1 Male",1
"1825","cv023_2","Gender of deceased person",0,"haven_labelled;vctrs_vctr;double","2 Female",2
"1826","cv023_2","Gender of deceased person",0,"haven_labelled;vctrs_vctr;double","3 Transgender",3
"1827","cv023_3","Gender of deceased person",0,"haven_labelled;vctrs_vctr;double","1 Male",1
"1828","cv023_3","Gender of deceased person",0,"haven_labelled;vctrs_vctr;double","2 Female",2
"1829","cv023_3","Gender of deceased person",0,"haven_labelled;vctrs_vctr;double","3 Transgender",3
"1830","cv023_4","Gender of deceased person",0,"haven_labelled;vctrs_vctr;double","1 Male",1
"1831","cv023_4","Gender of deceased person",0,"haven_labelled;vctrs_vctr;double","2 Female",2
"1832","cv023_4","Gender of deceased person",0,"haven_labelled;vctrs_vctr;double","3 Transgender",3
"1833","cv024_1","Year of death",0,"numeric",NA,NA
"1834","cv024_2","Year of death",0,"numeric",NA,NA
"1835","cv024_3","Year of death",0,"numeric",NA,NA
"1836","cv024_4","Year of death",0,"numeric",NA,NA
"1837","cv025_1","Month of death",0,"haven_labelled;vctrs_vctr;double","1 January",1
"1838","cv025_1","Month of death",0,"haven_labelled;vctrs_vctr;double","2 February",2
"1839","cv025_1","Month of death",0,"haven_labelled;vctrs_vctr;double","3 March",3
"1840","cv025_1","Month of death",0,"haven_labelled;vctrs_vctr;double","4 April",4
"1841","cv025_1","Month of death",0,"haven_labelled;vctrs_vctr;double","5 May",5
"1842","cv025_1","Month of death",0,"haven_labelled;vctrs_vctr;double","6 June",6
"1843","cv025_1","Month of death",0,"haven_labelled;vctrs_vctr;double","7 July",7
"1844","cv025_1","Month of death",0,"haven_labelled;vctrs_vctr;double","8 August",8
"1845","cv025_1","Month of death",0,"haven_labelled;vctrs_vctr;double","9 September",9
"1846","cv025_1","Month of death",0,"haven_labelled;vctrs_vctr;double","10 October",10
"1847","cv025_1","Month of death",0,"haven_labelled;vctrs_vctr;double","11 November",11
"1848","cv025_1","Month of death",0,"haven_labelled;vctrs_vctr;double","12 December",12
"1849","cv025_2","Month of death",0,"haven_labelled;vctrs_vctr;double","1 January",1
"1850","cv025_2","Month of death",0,"haven_labelled;vctrs_vctr;double","2 February",2
"1851","cv025_2","Month of death",0,"haven_labelled;vctrs_vctr;double","3 March",3
"1852","cv025_2","Month of death",0,"haven_labelled;vctrs_vctr;double","4 April",4
"1853","cv025_2","Month of death",0,"haven_labelled;vctrs_vctr;double","5 May",5
"1854","cv025_2","Month of death",0,"haven_labelled;vctrs_vctr;double","6 June",6
"1855","cv025_2","Month of death",0,"haven_labelled;vctrs_vctr;double","7 July",7
"1856","cv025_2","Month of death",0,"haven_labelled;vctrs_vctr;double","8 August",8
"1857","cv025_2","Month of death",0,"haven_labelled;vctrs_vctr;double","9 September",9
"1858","cv025_2","Month of death",0,"haven_labelled;vctrs_vctr;double","10 October",10
"1859","cv025_2","Month of death",0,"haven_labelled;vctrs_vctr;double","11 November",11
"1860","cv025_2","Month of death",0,"haven_labelled;vctrs_vctr;double","12 December",12
"1861","cv025_3","Month of death",0,"haven_labelled;vctrs_vctr;double","1 January",1
"1862","cv025_3","Month of death",0,"haven_labelled;vctrs_vctr;double","2 February",2
"1863","cv025_3","Month of death",0,"haven_labelled;vctrs_vctr;double","3 March",3
"1864","cv025_3","Month of death",0,"haven_labelled;vctrs_vctr;double","4 April",4
"1865","cv025_3","Month of death",0,"haven_labelled;vctrs_vctr;double","5 May",5
"1866","cv025_3","Month of death",0,"haven_labelled;vctrs_vctr;double","6 June",6
"1867","cv025_3","Month of death",0,"haven_labelled;vctrs_vctr;double","7 July",7
"1868","cv025_3","Month of death",0,"haven_labelled;vctrs_vctr;double","8 August",8
"1869","cv025_3","Month of death",0,"haven_labelled;vctrs_vctr;double","9 September",9
"1870","cv025_3","Month of death",0,"haven_labelled;vctrs_vctr;double","10 October",10
"1871","cv025_3","Month of death",0,"haven_labelled;vctrs_vctr;double","11 November",11
"1872","cv025_3","Month of death",0,"haven_labelled;vctrs_vctr;double","12 December",12
"1873","cv025_4","Month of death",0,"haven_labelled;vctrs_vctr;double","1 January",1
"1874","cv025_4","Month of death",0,"haven_labelled;vctrs_vctr;double","2 February",2
"1875","cv025_4","Month of death",0,"haven_labelled;vctrs_vctr;double","3 March",3
"1876","cv025_4","Month of death",0,"haven_labelled;vctrs_vctr;double","4 April",4
"1877","cv025_4","Month of death",0,"haven_labelled;vctrs_vctr;double","5 May",5
"1878","cv025_4","Month of death",0,"haven_labelled;vctrs_vctr;double","6 June",6
"1879","cv025_4","Month of death",0,"haven_labelled;vctrs_vctr;double","7 July",7
"1880","cv025_4","Month of death",0,"haven_labelled;vctrs_vctr;double","8 August",8
"1881","cv025_4","Month of death",0,"haven_labelled;vctrs_vctr;double","9 September",9
"1882","cv025_4","Month of death",0,"haven_labelled;vctrs_vctr;double","10 October",10
"1883","cv025_4","Month of death",0,"haven_labelled;vctrs_vctr;double","11 November",11
"1884","cv025_4","Month of death",0,"haven_labelled;vctrs_vctr;double","12 December",12
"1885","cv026a_1","Cause of death",0,"haven_labelled;vctrs_vctr;double","1 Communicable, Maternal, Perinatal and Nutritional Conditions",1
"1886","cv026a_1","Cause of death",0,"haven_labelled;vctrs_vctr;double","2 Non-Communicable Diseases",2
"1887","cv026a_1","Cause of death",0,"haven_labelled;vctrs_vctr;double","3 Injuries",3
"1888","cv026a_1","Cause of death",0,"haven_labelled;vctrs_vctr;double","4 Symptoms, Signs & Ill Defined Conditions",4
"1889","cv026a_2","Cause of death",0,"haven_labelled;vctrs_vctr;double","1 Communicable, Maternal, Perinatal and Nutritional Conditions",1
"1890","cv026a_2","Cause of death",0,"haven_labelled;vctrs_vctr;double","2 Non-Communicable Diseases",2
"1891","cv026a_2","Cause of death",0,"haven_labelled;vctrs_vctr;double","3 Injuries",3
"1892","cv026a_2","Cause of death",0,"haven_labelled;vctrs_vctr;double","4 Symptoms, Signs & Ill Defined Conditions",4
"1893","cv026a_3","Cause of death",0,"haven_labelled;vctrs_vctr;double","1 Communicable, Maternal, Perinatal and Nutritional Conditions",1
"1894","cv026a_3","Cause of death",0,"haven_labelled;vctrs_vctr;double","2 Non-Communicable Diseases",2
"1895","cv026a_3","Cause of death",0,"haven_labelled;vctrs_vctr;double","3 Injuries",3
"1896","cv026a_3","Cause of death",0,"haven_labelled;vctrs_vctr;double","4 Symptoms, Signs & Ill Defined Conditions",4
"1897","cv026a_4","Cause of death",0,"haven_labelled;vctrs_vctr;double","1 Communicable, Maternal, Perinatal and Nutritional Conditions",1
"1898","cv026a_4","Cause of death",0,"haven_labelled;vctrs_vctr;double","2 Non-Communicable Diseases",2
"1899","cv026a_4","Cause of death",0,"haven_labelled;vctrs_vctr;double","3 Injuries",3
"1900","cv026a_4","Cause of death",0,"haven_labelled;vctrs_vctr;double","4 Symptoms, Signs & Ill Defined Conditions",4
"1901","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","1.1 Tuberculosis (lungs, intestine, bones, brain",1
"1902","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","1.10 Fever of unknown origin",2
"1903","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","1.2 HIV/AIDS (Immune system)",3
"1904","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","1.3 Diarrheal diseases (gastrointestinal)",4
"1905","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","1.4 Malaria",5
"1906","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","1.5 Other infectious and parasitic diseases ",6
"1907","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","1.6 Respiratory infections (Lungs and respiratory tract)",7
"1908","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","1.7 Maternal conditions (related to pregnancy or post-delivery complications)",8
"1909","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","1.8 Neonatal deaths",9
"1910","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","1.9 Nutritional deficiencies (deficiency or excess of nutrients)",10
"1911","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","2.1 Malignant and other neoplasms (cancer)",11
"1912","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","2.10 Other Non-communicable diseases",12
"1913","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","2.2 Diabetes mellitus ",13
"1914","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","2.3 Neuro-psychiatric conditions (brain)",14
"1915","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","2.4 Cardiovascular diseases (heart)",15
"1916","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","2.5 Chronic respiratory diseases (lungs)",16
"1917","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","2.6 Diseases of the digestive system (gastrointestinal)",17
"1918","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","2.7 Genitourinary diseases (genitals and urinary system)",18
"1919","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","2.8 Musculoskeletal diseases (muscles and bones)",19
"1920","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","2.9 Congenital anomalies (birth defects)",20
"1921","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","3.1 Unintentional injuries: Motor vehicle accidents",21
"1922","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","3.2 Unintentional injuries: Other than motor vehicle accidents",22
"1923","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","3.3 Intentional injuries: Suicide",23
"1924","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","3.4 Intentional injuries: Other than suicide",24
"1925","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","3.5 Injuries of undetermined intent",25
"1926","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","4.1 Senility (related to old age)",26
"1927","cv026b_1","Sub-cause of death 1st person",0,"haven_labelled;vctrs_vctr;double","4.2 Ill- defined/All other symptoms, signs and abnormal clinical and laboratory findings",27
"1928","cv026b_2","Sub-cause of death 2nd person",0,"haven_labelled;vctrs_vctr;double","1.1 Tuberculosis (lungs, intestine, bones, brain",1
"1929","cv026b_2","Sub-cause of death 2nd person",0,"haven_labelled;vctrs_vctr;double","1.10 Fever of unknown origin",2
"1930","cv026b_2","Sub-cause of death 2nd person",0,"haven_labelled;vctrs_vctr;double","1.5 Other infectious and parasitic diseases ",3
"1931","cv026b_2","Sub-cause of death 2nd person",0,"haven_labelled;vctrs_vctr;double","1.7 Maternal conditions (related to pregnancy or post-delivery complications)",4
"1932","cv026b_2","Sub-cause of death 2nd person",0,"haven_labelled;vctrs_vctr;double","1.8 Neonatal deaths",5
"1933","cv026b_2","Sub-cause of death 2nd person",0,"haven_labelled;vctrs_vctr;double","1.9 Nutritional deficiencies (deficiency or excess of nutrients)",6
"1934","cv026b_2","Sub-cause of death 2nd person",0,"haven_labelled;vctrs_vctr;double","2.1 Malignant and other neoplasms (cancer)",7
"1935","cv026b_2","Sub-cause of death 2nd person",0,"haven_labelled;vctrs_vctr;double","2.10 Other Non-communicable diseases",8
"1936","cv026b_2","Sub-cause of death 2nd person",0,"haven_labelled;vctrs_vctr;double","2.2 Diabetes mellitus",9
"1937","cv026b_2","Sub-cause of death 2nd person",0,"haven_labelled;vctrs_vctr;double","2.3 Neuro-psychiatric conditions (brain)",10
"1938","cv026b_2","Sub-cause of death 2nd person",0,"haven_labelled;vctrs_vctr;double","2.4 Cardiovascular diseases (heart)",11
"1939","cv026b_2","Sub-cause of death 2nd person",0,"haven_labelled;vctrs_vctr;double","2.5 Chronic respiratory diseases (lungs)",12
"1940","cv026b_2","Sub-cause of death 2nd person",0,"haven_labelled;vctrs_vctr;double","2.6 Diseases of the digestive system (gastrointestinal)",13
"1941","cv026b_2","Sub-cause of death 2nd person",0,"haven_labelled;vctrs_vctr;double","3.1 Unintentional injuries: Motor vehicle accidents",14
"1942","cv026b_2","Sub-cause of death 2nd person",0,"haven_labelled;vctrs_vctr;double","3.3 Intentional injuries: Suicide",15
"1943","cv026b_2","Sub-cause of death 2nd person",0,"haven_labelled;vctrs_vctr;double","3.5 Injuries of undetermined intent",16
"1944","cv026b_2","Sub-cause of death 2nd person",0,"haven_labelled;vctrs_vctr;double","4.1 Senility (related to old age)",17
"1945","cv026b_2","Sub-cause of death 2nd person",0,"haven_labelled;vctrs_vctr;double","4.2 Ill- defined/All other symptoms, signs and abnormal clinical and laboratory findings",18
"1946","cv026b_3","Sub-cause of death 3rd person",0,"haven_labelled;vctrs_vctr;double","1.1 Tuberculosis (lungs, intestine, bones, brain",1
"1947","cv026b_3","Sub-cause of death 3rd person",0,"haven_labelled;vctrs_vctr;double","1.6 Respiratory infections (Lungs and respiratory tract)",2
"1948","cv026b_3","Sub-cause of death 3rd person",0,"haven_labelled;vctrs_vctr;double","1.9 Nutritional deficiencies (deficiency or excess of nutrients)",3
"1949","cv026b_3","Sub-cause of death 3rd person",0,"haven_labelled;vctrs_vctr;double","2.1 Malignant and other neoplasms (cancer)",4
"1950","cv026b_3","Sub-cause of death 3rd person",0,"haven_labelled;vctrs_vctr;double","2.3 Neuro-psychiatric conditions (brain)",5
"1951","cv026b_3","Sub-cause of death 3rd person",0,"haven_labelled;vctrs_vctr;double","2.9 Congenital anomalies (birth defects)",6
"1952","cv026b_3","Sub-cause of death 3rd person",0,"haven_labelled;vctrs_vctr;double","3.1 Unintentional injuries: Motor vehicle accidents",7
"1953","cv026b_3","Sub-cause of death 3rd person",0,"haven_labelled;vctrs_vctr;double","4.1 Senility (related to old age)",8
"1954","cv026b_3","Sub-cause of death 3rd person",0,"haven_labelled;vctrs_vctr;double","4.2 Ill- defined/All other symptoms, signs and abnormal clinical and laboratory findings",9
"1955","cv026b_4","Sub-cause of death 4th person",0,"haven_labelled;vctrs_vctr;double","4.2 Ill- defined/All other symptoms, signs and abnormal clinical and laboratory findings",1
"1956","cv027_1","Whether the cause of death certified by a medical professional",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"1957","cv027_1","Whether the cause of death certified by a medical professional",0,"haven_labelled;vctrs_vctr;double","2 No",2
"1958","cv027_2","Whether the cause of death certified by a medical professional",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"1959","cv027_2","Whether the cause of death certified by a medical professional",0,"haven_labelled;vctrs_vctr;double","2 No",2
"1960","cv027_3","Whether the cause of death certified by a medical professional",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"1961","cv027_3","Whether the cause of death certified by a medical professional",0,"haven_labelled;vctrs_vctr;double","2 No",2
"1962","cv027_4","Whether the cause of death certified by a medical professional",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"1963","cv027_4","Whether the cause of death certified by a medical professional",0,"haven_labelled;vctrs_vctr;double","2 No",2
"1964","cv028","Most knowledgeable HH member to answer about housing/physical environment/consum",0,"numeric",NA,NA
"1965","cv029","Most knowledgeable HH member to answer about income/assets-debts/insurance/finan",0,"numeric",NA,NA
"1966","cv031_1","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"1967","cv031_1","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"1968","cv031_1","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"1969","cv031_2","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"1970","cv031_2","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"1971","cv031_2","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"1972","cv031_3","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"1973","cv031_3","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"1974","cv031_3","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"1975","cv031_4","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"1976","cv031_4","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"1977","cv031_4","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"1978","cv031_5","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"1979","cv031_5","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"1980","cv031_5","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"1981","cv031_6","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"1982","cv031_6","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"1983","cv031_6","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"1984","cv031_7","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"1985","cv031_7","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"1986","cv031_7","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"1987","cv031_8","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"1988","cv031_8","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"1989","cv031_8","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"1990","cv031_9","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"1991","cv031_9","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"1992","cv031_9","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"1993","cv031_10","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"1994","cv031_10","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"1995","cv031_10","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
